2022-08-11 11:26:05.821 [background-preinit] INFO  org.hibernate.validator.internal.util.Version:21 - HV000001: Hibernate Validator 6.1.6.Final
2022-08-11 11:41:01.477 [redisContainer-122] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:41:08.513 [redisContainer-123] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:41:15.548 [redisContainer-124] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:41:22.588 [redisContainer-125] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:41:29.627 [redisContainer-126] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:41:36.666 [redisContainer-127] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:41:43.717 [redisContainer-128] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:41:50.766 [redisContainer-129] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:41:57.814 [redisContainer-130] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:42:04.860 [redisContainer-131] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:42:11.901 [redisContainer-132] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:42:18.944 [redisContainer-133] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:42:25.975 [redisContainer-134] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:42:33.009 [redisContainer-135] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:42:40.051 [redisContainer-136] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:42:47.081 [redisContainer-137] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:42:54.120 [redisContainer-138] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:43:01.162 [redisContainer-139] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:43:08.205 [redisContainer-140] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:43:15.243 [redisContainer-141] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:43:22.281 [redisContainer-142] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:43:29.336 [redisContainer-143] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:43:36.371 [redisContainer-144] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:43:43.423 [redisContainer-145] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:43:50.471 [redisContainer-146] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:43:57.517 [redisContainer-147] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:44:04.556 [redisContainer-148] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:44:11.589 [redisContainer-149] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:44:18.638 [redisContainer-150] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:44:25.684 [redisContainer-151] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:44:32.726 [redisContainer-152] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:44:39.776 [redisContainer-153] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:44:46.830 [redisContainer-154] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:44:53.863 [redisContainer-155] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:45:00.913 [redisContainer-156] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:45:07.958 [redisContainer-157] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:45:14.997 [redisContainer-158] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:45:22.045 [redisContainer-159] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:45:29.097 [redisContainer-160] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:45:36.149 [redisContainer-161] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:45:43.190 [redisContainer-162] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:45:50.232 [redisContainer-163] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:45:57.273 [redisContainer-164] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:46:04.325 [redisContainer-165] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:46:11.365 [redisContainer-166] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:46:18.405 [redisContainer-167] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:46:25.452 [redisContainer-168] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:46:32.509 [redisContainer-169] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:46:39.556 [redisContainer-170] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:46:46.608 [redisContainer-171] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:46:53.653 [redisContainer-172] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:47:00.702 [redisContainer-173] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:47:07.756 [redisContainer-174] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:47:14.801 [redisContainer-175] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:47:21.850 [redisContainer-176] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:47:28.893 [redisContainer-177] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:47:35.940 [redisContainer-178] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:47:42.976 [redisContainer-179] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:47:50.016 [redisContainer-180] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:47:57.062 [redisContainer-181] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:48:04.110 [redisContainer-182] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:48:11.159 [redisContainer-183] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:48:18.198 [redisContainer-184] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:48:25.249 [redisContainer-185] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:48:32.292 [redisContainer-186] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:48:39.337 [redisContainer-187] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:48:46.379 [redisContainer-188] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:48:53.412 [redisContainer-189] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:49:00.452 [redisContainer-190] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:49:07.498 [redisContainer-191] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:49:14.542 [redisContainer-192] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:49:21.588 [redisContainer-193] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:49:28.625 [redisContainer-194] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:49:35.668 [redisContainer-195] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:49:42.703 [redisContainer-196] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:49:49.746 [redisContainer-197] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:49:56.795 [redisContainer-198] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:50:03.840 [redisContainer-199] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:50:10.875 [redisContainer-200] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:50:17.909 [redisContainer-201] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:50:24.950 [redisContainer-202] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:50:32.000 [redisContainer-203] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:50:39.050 [redisContainer-204] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:50:46.104 [redisContainer-205] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:50:53.156 [redisContainer-206] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:51:00.189 [redisContainer-207] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:51:07.227 [redisContainer-208] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:51:14.274 [redisContainer-209] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:51:21.316 [redisContainer-210] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:51:28.357 [redisContainer-211] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:51:35.407 [redisContainer-212] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:51:42.456 [redisContainer-213] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:51:49.483 [redisContainer-214] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:51:56.540 [redisContainer-215] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:52:03.587 [redisContainer-216] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:52:10.625 [redisContainer-217] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:52:17.669 [redisContainer-218] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:52:24.715 [redisContainer-219] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:52:31.758 [redisContainer-220] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:52:38.791 [redisContainer-221] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:52:45.843 [redisContainer-222] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:52:52.894 [redisContainer-223] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:52:59.942 [redisContainer-224] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:53:06.988 [redisContainer-225] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:53:14.020 [redisContainer-226] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:53:21.060 [redisContainer-227] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:53:28.101 [redisContainer-228] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:53:35.138 [redisContainer-229] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:53:42.184 [redisContainer-230] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:53:49.231 [redisContainer-231] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:53:56.272 [redisContainer-232] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:54:03.325 [redisContainer-233] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:54:10.380 [redisContainer-234] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:54:17.414 [redisContainer-235] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:54:24.469 [redisContainer-236] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:54:31.530 [redisContainer-237] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:54:38.570 [redisContainer-238] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:54:45.619 [redisContainer-239] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:54:52.666 [redisContainer-240] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:54:59.729 [redisContainer-241] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:55:06.778 [redisContainer-242] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:55:13.823 [redisContainer-243] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:55:20.875 [redisContainer-244] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:55:27.922 [redisContainer-245] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:55:34.961 [redisContainer-246] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:55:42.010 [redisContainer-247] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:55:49.046 [redisContainer-248] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:55:56.088 [redisContainer-249] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:56:03.122 [redisContainer-250] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:56:10.177 [redisContainer-251] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:56:17.228 [redisContainer-252] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:56:24.278 [redisContainer-253] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:56:31.335 [redisContainer-254] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:56:38.367 [redisContainer-255] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:56:45.399 [redisContainer-256] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:56:52.449 [redisContainer-257] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:56:59.506 [redisContainer-258] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:57:06.558 [redisContainer-259] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:57:13.609 [redisContainer-260] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:57:20.651 [redisContainer-261] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:57:27.697 [redisContainer-262] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:57:34.744 [redisContainer-263] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:57:41.786 [redisContainer-264] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:57:48.827 [redisContainer-265] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:57:55.864 [redisContainer-266] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:58:02.907 [redisContainer-267] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:58:09.949 [redisContainer-268] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:58:16.997 [redisContainer-269] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:58:24.041 [redisContainer-270] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:58:31.074 [redisContainer-271] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:58:38.112 [redisContainer-272] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:58:45.155 [redisContainer-273] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:58:52.210 [redisContainer-274] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:58:59.250 [redisContainer-275] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:59:06.299 [redisContainer-276] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:59:13.342 [redisContainer-277] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:59:20.375 [redisContainer-278] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:59:27.424 [redisContainer-279] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:59:34.465 [redisContainer-280] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:59:41.510 [redisContainer-281] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:59:48.546 [redisContainer-282] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 11:59:55.590 [redisContainer-283] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:00:02.632 [redisContainer-284] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:00:09.676 [redisContainer-285] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:00:16.721 [redisContainer-286] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:00:23.768 [redisContainer-287] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:00:30.817 [redisContainer-288] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:00:37.863 [redisContainer-289] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:00:44.903 [redisContainer-290] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:00:51.929 [redisContainer-291] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
2022-08-11 12:00:58.971 [redisContainer-292] ERROR o.s.d.redis.listener.RedisMessageListenerContainer:651 - Connection failure occurred. Restarting subscription task after 5000 ms
